Prosocial_DV,SVO_type_std,Prosocial_Motivation_std,Dictator_1_std,TotalAllowance_std,Age_std,Foreign_binary,Group_MidSub,Group_NoSub,Education_2,StudyProgram_Incoming,StudyProgram_Law_5_year_Program,StudyProgram_UG_3_year_Program,TopPlatform_1,F_score
4.0,1.1043523795103476,0.0471002446855621,-0.982325202343734,0.6011496402730958,-0.4416093762019261,0,1,0,0,0,0,1,0,-0.3485860981517184
0.0,1.1043523795103476,0.3611018759226463,1.0036030045605655,-0.2190754171130982,0.1308472225783478,0,1,0,0,0,0,1,0,0.7367972098919344
0.0,-0.8527277867105209,-0.2669013865515219,0.0106389011084158,1.6557247140553453,-0.4416093762019261,0,1,0,0,0,0,1,1,0.07251707492193099
0.0,-0.8527277867105209,0.0471002446855621,0.0106389011084158,-0.2190754171130982,-1.0140659749822,0,0,1,0,0,0,1,1,-0.3540463087459656
0.0,-0.8527277867105209,-0.5809030177886061,-1.478807254069809,0.6011496402730958,0.1308472225783478,0,0,0,0,0,0,1,1,0.011624679811203275
0.0,-0.8527277867105209,1.3031067696338987,-1.478807254069809,0.6011496402730958,-0.4416093762019261,1,0,1,0,0,0,1,1,-0.6174458646536068
0.0,-0.8527277867105209,-2.1509111739740265,-0.982325202343734,-1.0978879785983062,-1.0140659749822,0,0,0,0,0,0,1,1,0.4173050873985114
0.0,1.1043523795103476,0.3611018759226463,1.0036030045605655,-0.8049504581032368,0.1308472225783478,0,1,0,0,0,0,1,1,-0.06009767804596072
0.0,1.1043523795103476,-0.5809030177886061,-0.4858431506176591,-0.8049504581032368,0.7033038213586219,1,1,0,0,0,0,1,1,-0.9075567153404548
0.0,1.1043523795103476,-1.5229079114998585,-1.478807254069809,-0.2190754171130982,0.1308472225783478,0,1,0,0,0,0,1,1,-0.022446542233117886
0.0,1.1043523795103476,0.6751035071597304,-0.982325202343734,-1.0978879785983062,0.1308472225783478,0,0,1,1,0,0,0,1,-0.634477843936797
5.0,1.1043523795103476,0.6751035071597304,0.5071209528344908,-0.2190754171130982,-0.4416093762019261,0,1,0,0,0,0,1,0,0.1390448302085378
1.0,-0.8527277867105209,0.0471002446855621,-1.478807254069809,-0.2190754171130982,-1.0140659749822,0,1,0,0,0,0,1,1,0.5424627059818475
2.0,1.1043523795103476,0.0471002446855621,1.0036030045605655,-0.8049504581032368,-1.0140659749822,1,1,0,0,0,0,1,1,-0.3589849706985993
1.0,-0.8527277867105209,-2.1509111739740265,-1.478807254069809,1.6557247140553453,-0.4416093762019261,0,1,0,0,0,0,1,1,
4.0,1.1043523795103476,1.3031067696338987,1.0036030045605655,0.6011496402730958,0.7033038213586219,0,1,0,1,0,0,0,0,
0.0,1.1043523795103476,0.0471002446855621,0.5071209528344908,1.6557247140553453,0.1308472225783478,0,1,0,0,0,0,1,1,-0.005832270721708907
0.0,-0.8527277867105209,1.3031067696338987,-1.478807254069809,0.6011496402730958,0.7033038213586219,0,0,0,1,0,0,0,1,0.41059564402733684
0.0,-0.8527277867105209,-2.4649128052111107,-1.478807254069809,-1.0978879785983062,2.420673617699444,0,0,0,1,0,0,0,1,-0.2503957765752878
0.0,1.1043523795103476,-1.8369095427369424,0.0106389011084158,1.6557247140553453,0.7033038213586219,0,0,0,1,0,0,0,0,0.36131202567757875
11.0,-0.8527277867105209,-1.5229079114998585,2.4930491597387903,0.6011496402730958,-1.0140659749822,0,0,0,0,0,0,1,0,-0.5004316453095323
0.0,-0.8527277867105209,0.3611018759226463,0.5071209528344908,-0.2190754171130982,0.7033038213586219,0,0,1,1,0,0,0,1,
14.0,-0.8527277867105209,-0.2669013865515219,-0.4858431506176591,1.6557247140553453,1.275760420138896,0,0,1,1,0,0,0,1,
0.0,1.1043523795103476,0.9891051383968146,1.0036030045605655,-0.8049504581032368,1.275760420138896,1,1,0,0,0,0,1,0,-0.018359327008197434
0.0,-0.8527277867105209,-1.2089062802627744,-0.4858431506176591,-0.8049504581032368,-1.5865225737624742,0,1,0,0,0,0,1,1,
4.0,-0.8527277867105209,-1.8369095427369424,-1.478807254069809,1.6557247140553453,0.7033038213586219,0,0,1,1,0,0,0,1,-0.50475695304928
0.0,1.1043523795103476,-0.5809030177886061,1.0036030045605655,1.6557247140553453,1.275760420138896,1,0,0,1,0,0,0,1,-0.3631982906015775
5.0,-0.8527277867105209,1.3031067696338987,0.5071209528344908,-0.8049504581032368,0.7033038213586219,0,0,1,1,0,1,0,1,0.5179216762620854
0.0,-0.8527277867105209,-1.5229079114998585,-1.478807254069809,-1.0978879785983062,0.1308472225783478,0,0,0,0,0,0,1,1,-0.5369567280795327
0.0,-0.8527277867105209,1.3031067696338987,-1.478807254069809,-1.0978879785983062,0.1308472225783478,0,1,0,0,0,0,1,1,-0.03655812233738608
0.0,-0.8527277867105209,0.9891051383968146,0.5071209528344908,-0.8049504581032368,-0.4416093762019261,1,1,0,0,0,0,1,1,-0.40191513834161474
0.0,-0.8527277867105209,0.0471002446855621,0.5071209528344908,1.6557247140553453,-1.0140659749822,0,0,1,0,0,0,1,0,
0.0,1.1043523795103476,0.0471002446855621,0.0106389011084158,-0.2190754171130982,-1.5865225737624742,0,0,0,0,0,0,1,0,0.03977012381452555
1.0,-0.8527277867105209,0.3611018759226463,-0.982325202343734,0.6011496402730958,0.7033038213586219,0,1,0,0,0,1,0,1,1.0538641499935528
0.0,1.1043523795103476,1.3031067696338987,-1.478807254069809,0.6011496402730958,-0.4416093762019261,1,0,1,0,0,0,1,1,0.8019226691844278
0.0,-0.8527277867105209,0.0471002446855621,0.5071209528344908,-0.8049504581032368,0.1308472225783478,0,0,1,0,0,0,1,0,0.1104738024543546
0.0,-0.8527277867105209,1.3031067696338987,0.0106389011084158,-0.8049504581032368,0.1308472225783478,0,0,1,0,0,0,1,1,0.464213229806627
6.0,1.1043523795103476,0.0471002446855621,0.5071209528344908,-1.0978879785983062,1.84821701891917,1,1,0,1,0,0,0,1,-0.36082520141648583
5.0,1.1043523795103476,0.3611018759226463,1.0036030045605655,0.6011496402730958,-0.4416093762019261,1,0,0,1,0,0,0,1,
0.0,-0.8527277867105209,-1.8369095427369424,-1.478807254069809,1.6557247140553453,0.1308472225783478,0,0,0,0,0,0,1,0,-0.7014112900297866
